id,film_id,num_user,num_critic,imdb_score,num_votes,facebook_likes
2981,834,131,81,6.1,84424,0
2982,339,321,223,7.4,105448,11000
2983,1630,210,89,6.4,22447,0
2984,3118,1264,323,5.0,163130,6000
2985,1245,232,100,6.5,27191,0
2986,2850,102,93,5.9,15877,590
2987,3058,142,178,6.7,22212,0
2988,4350,416,303,6.1,136093,24000
2989,4142,270,405,7.9,95362,62000
2990,3603,10,4,6.2,450,0
2991,852,289,77,7.0,156143,0
2992,244,150,32,5.2,10895,0
2993,2599,12,8,4.1,783,42
2994,4208,12,39,5.8,4006,0
2995,4105,11,39,5.8,5203,1000
2996,131,580,284,8.0,87978,0
2997,2825,44,107,8.1,5475,0
2998,78,176,73,8.3,44457,0
2999,1749,92,38,5.6,6200,398
3000,2570,106,117,6.4,18355,3000
3001,1291,260,107,5.3,45497,1000
3002,1807,38,64,7.7,9913,0
3003,1760,82,53,4.5,4821,158
3004,3724,550,436,5.6,223393,24000
3005,3840,755,408,6.8,203111,32000
3006,1895,269,118,6.1,85673,0
3007,4121,391,274,7.8,202341,105000
3008,3355,159,274,5.0,17478,0
3009,1218,161,82,6.9,14548,1000
3010,4166,1,5,3.6,101,17
3011,3337,18,8,3.2,476,53
3012,2713,117,167,7.6,16530,0
3013,2551,29,36,6.2,2330,224
3014,1923,53,69,6.9,4293,235
3015,2830,881,387,7.5,414335,10000
3016,1964,357,140,6.4,156717,0
3017,526,418,103,7.9,59524,0
3018,2342,26,39,6.0,1134,216
3019,1363,210,68,6.7,15817,0
3020,2789,199,168,7.4,89547,0
3021,3703,292,310,7.4,375456,44000
3022,3347,354,368,5.8,79517,12000
3023,171,95,80,6.1,23268,794
3024,4588,10,7,5.4,1928,482
3025,2733,56,73,5.1,8398,498
3026,1466,297,141,7.3,128285,0
3027,1185,591,155,7.2,69980,0
3028,3992,247,248,4.6,51204,26000
3029,3057,374,232,7.0,255257,0
3030,2156,420,248,7.6,92295,0
3031,2380,53,81,6.6,6884,238
3032,1734,1017,223,7.2,172080,0
3033,2107,355,127,6.5,79141,2000
3034,2778,29,80,6.7,2560,430
3035,3097,79,131,6.1,15079,1000
3036,1421,263,156,6.3,30119,455
3037,3786,233,225,5.7,97089,20000
3038,830,60,50,6.2,16741,309
3039,842,29,36,5.3,7073,204
3040,488,260,102,5.7,36108,0
3041,2748,374,252,7.5,131462,15000
3042,4101,27,44,5.4,3813,0
3043,280,356,117,8.2,161972,9000
3044,885,118,51,4.3,34896,877
3045,2462,234,191,6.8,40514,808
3046,4943,67,12,8.3,29450,0
3047,3351,235,252,7.1,113295,0
3048,4395,10,31,6.0,1177,0
3049,722,103,17,3.3,24958,321
3050,4855,13,1,8.2,374,0
3051,532,108,46,7.7,23441,0
3052,3108,82,80,6.2,10056,639
3053,1568,1571,258,7.5,444683,16000
3054,1216,321,77,6.5,27265,0
3055,3510,492,288,8.2,485430,33000
3056,1704,391,158,7.1,144021,0
3057,2368,147,115,7.8,21394,11000
3058,2960,40,93,6.0,3507,443
3059,1016,552,177,6.5,278362,0
3060,4212,323,304,7.2,87665,41000
3061,4948,27,5,7.7,6762,2000
3062,3687,129,148,5.6,64190,16000
3063,2031,226,115,5.0,11487,952
3064,1339,194,116,6.0,34597,0
3065,682,150,56,7.2,36267,0
3066,1007,114,66,6.1,45602,979
3067,1304,805,167,4.9,58184,0
3068,499,722,233,8.2,592582,25000
3069,664,40,25,7.5,3466,355
3070,4778,1,4,6.6,82,175
3071,1919,485,195,7.1,107815,10000
3072,2832,10,9,5.7,1358,60
3073,4783,1023,568,8.1,472488,153000
3074,1071,415,81,7.3,188116,0
3075,1787,31,31,6.6,1661,163
3076,1739,94,69,5.2,11212,874
3077,1716,277,92,3.6,16761,391
3078,1431,314,132,7.4,44795,0
3079,1299,131,91,6.0,15358,328
3080,825,30,15,5.3,5176,350
3081,1719,138,51,7.2,8000,661
3082,72,33,14,6.2,2017,270
3083,3393,92,217,7.2,29608,0
3084,2080,239,186,7.7,62607,0
3085,357,225,106,6.6,74374,0
3086,2517,187,66,5.1,20201,823
3087,2267,2003,261,6.5,193770,0
3088,3160,320,242,6.4,40941,0
3089,1667,5060,297,8.8,1238746,21000
3090,1533,426,147,7.6,198066,13000
3091,2134,68,27,6.7,7690,376
3092,3312,232,205,5.8,37446,0
3093,896,155,62,6.8,46239,0
3094,1313,638,172,6.7,137722,0
3095,2087,32,6,7.2,1338,90
3096,4389,20,85,7.3,2789,0
3097,1949,296,160,7.0,60171,0
3098,1101,86,38,6.7,4195,392
3099,907,415,122,7.4,259492,51000
3100,4698,68,97,5.7,9051,0
3101,2475,31,20,7.7,4412,520
3102,3363,27,35,6.0,3737,443
3103,3254,106,192,6.2,37530,0
3104,410,342,160,4.7,22521,1000
3105,3078,103,102,6.5,72715,0
3106,3292,224,167,5.4,52029,0
3107,2428,625,358,7.0,109191,0
3108,2308,416,271,7.4,100571,0
3109,4800,2,22,7.7,74,34
3110,1755,185,64,5.7,28649,2000
3111,933,218,72,6.9,38399,0
3112,468,126,49,4.2,8692,754
3113,3173,10,25,5.4,374,83
3114,1388,498,175,6.5,218341,0
3115,576,545,110,7.6,267980,0
3116,4887,58,119,5.9,28621,0
3117,1294,79,32,6.7,6525,0
3118,1074,229,127,7.5,24977,0
3119,2527,908,285,7.5,243799,0
3120,3762,119,116,6.5,12053,0
3121,4919,30,24,5.4,1449,0
3122,873,506,106,6.8,167750,10000
3123,4664,221,279,6.6,149337,23000
3124,163,16,8,6.7,803,85
3125,1690,371,120,4.7,20467,0
3126,4684,161,289,7.0,71782,27000
3127,971,625,177,8.3,414219,11000
3128,4095,41,40,5.6,6513,968
3129,1022,184,64,6.2,52136,0
3130,2147,191,130,4.8,22449,387
3131,242,1026,140,8.2,232577,11000
3132,3766,551,439,7.1,128729,50000
3133,1821,888,251,7.3,109855,0
3134,2893,37,16,5.4,2909,108
3135,4065,106,170,6.5,76882,29000
3136,1751,203,137,7.4,34848,0
3137,290,263,112,6.8,72085,2000
3138,1644,181,64,3.9,7277,231
3139,2966,300,229,6.6,59462,0
3140,494,37,28,5.6,5817,377
3141,121,137,64,6.7,18656,933
3142,3781,314,251,5.8,76828,24000
3143,2658,205,198,7.3,84641,0
3144,4146,41,91,6.5,14612,0
3145,1282,398,131,6.2,54390,0
3146,198,147,164,6.2,19875,0
3147,681,54,14,6.2,6384,391
3148,3509,196,168,5.3,35066,0
3149,4831,3018,673,6.9,371639,197000
3150,4445,132,141,6.8,83893,15000
3151,4213,54,51,5.6,5116,5000
3152,3841,131,261,7.3,64794,17000
3153,723,2195,215,8.9,1324680,45000
3154,3696,283,304,6.3,101178,10000
3155,4767,279,297,7.1,79916,15000
3156,2489,230,169,7.4,36321,0
3157,3060,132,154,6.7,53053,0
3158,1902,346,149,7.6,34232,0
3159,2624,18,5,7.2,1289,76
3160,2684,437,164,6.6,130776,0
3161,2182,63,63,5.5,12164,491
3162,2177,554,159,7.0,245989,0
3163,634,137,47,6.9,81442,0
3164,2089,577,181,7.2,267921,0
3165,480,62,17,7.3,19650,0
3166,1385,76,75,7.5,6246,451
3167,4813,19,10,5.3,1432,0
3168,23,230,99,7.8,71321,3000
3169,2315,529,201,8.0,148238,0
3170,2334,380,196,4.8,71202,0
3171,930,425,129,7.0,183425,0
3172,3400,504,355,7.3,177401,32000
3173,263,74,26,4.5,2998,1000
3174,3764,112,132,5.4,17590,0
3175,2738,228,232,7.6,76681,0
3176,3607,15,17,3.0,737,444
3177,3867,899,428,6.3,326180,46000
3178,655,256,22,7.7,21940,0
3179,4255,475,393,8.1,312629,83000
3180,3821,407,413,7.1,200035,36000
3181,4323,669,418,6.7,310540,97000
3182,4690,256,315,6.6,75329,24000
3183,1854,215,71,3.6,13145,725
3184,3486,64,126,6.5,14281,0
3185,1141,244,83,6.4,125219,0
3186,92,192,72,7.0,21554,0
3187,4584,18,25,5.4,3170,0
3188,1112,52,33,6.1,2735,157
3189,136,61,8,7.2,5888,0
3190,3474,296,304,7.7,385943,31000
3191,4460,147,129,6.5,106820,14000
3192,2241,666,207,6.7,183909,0
3193,2450,183,81,6.7,18209,0
3194,832,101,61,5.8,53132,0
3195,1914,126,88,6.9,9233,571
3196,1539,220,96,5.9,28099,0
3197,2810,27,65,6.2,3624,313
3198,4003,273,144,5.9,28807,0
3199,4726,62,140,5.7,20821,0
3200,1025,196,120,7.7,26720,920
3201,4383,10,10,6.8,40,44
3202,94,358,167,7.5,89403,0
3203,4397,120,137,4.0,13913,0
3204,175,183,73,6.1,16792,0
3205,446,26,26,6.5,4769,406
3206,2627,507,202,7.8,262160,10000
3207,214,491,154,8.1,192940,0
3208,2946,46,25,2.0,13815,446
3209,726,39,19,5.2,49612,0
3210,3688,11,18,4.5,652,161
3211,2157,330,212,8.2,214091,13000
3212,1229,105,78,6.4,14612,0
3213,4472,130,196,6.9,47900,11000
3214,4839,8,5,5.0,368,174
3215,2566,1690,170,5.1,108076,0
3216,1256,223,85,6.1,28942,0
3217,3086,22,121,7.5,3329,489
3218,2227,139,101,5.9,16555,817
3219,1467,322,121,6.7,85844,0
3220,4259,274,450,7.1,148327,29000
3221,815,53,34,4.5,17262,1000
3222,1972,205,97,5.4,57479,0
3223,647,70,9,6.2,5061,0
3224,407,419,184,7.2,49669,3000
3225,4766,279,297,7.1,79909,15000
3226,3875,301,389,7.5,95529,38000
3227,1709,55,69,7.3,11077,0
3228,1951,48,52,5.1,3407,309
3229,2416,864,250,6.6,188679,0
3230,2210,211,118,6.1,35508,0
3231,337,54,40,3.5,2541,0
3232,2731,90,25,5.1,4057,250
3233,4341,30,150,3.5,2057,0
3234,4313,178,220,7.1,105591,10000
3235,3415,25,43,5.7,2659,558
3236,1201,186,99,6.6,19986,0
3237,4336,NA,NA,6.3,85,358
3238,3681,323,228,5.2,47227,0
3239,1052,318,106,7.5,36657,0
3240,4876,5,5,8.0,63,205
3241,4425,2,6,8.0,37,199
3242,25,276,144,8.2,87424,0
3243,3996,50,135,5.7,23916,0
3244,3580,136,160,7.2,20827,0
3245,4124,744,349,4.9,158720,37000
3246,2101,27,1,5.0,758,47
3247,900,62,28,5.6,13995,353
3248,1852,81,68,6.9,3433,160
3249,3735,82,156,5.5,24089,0
3250,2378,662,252,6.2,78883,0
3251,1891,271,81,4.8,10885,814
3252,651,97,39,6.9,69733,0
3253,2345,284,98,5.0,35834,0
3254,1501,395,149,6.4,158864,0
3255,133,565,164,8.6,216005,10000
3256,2722,421,280,7.3,85333,0
3257,224,75,59,6.7,13548,932
3258,638,75,39,6.2,8391,0
3259,1847,3516,284,6.7,464310,0
3260,2910,273,232,5.9,65037,0
3261,1976,252,35,7.2,14580,0
3262,4113,200,216,7.5,66511,28000
3263,3213,129,152,5.4,79094,0
3264,4731,205,236,6.6,76010,15000
3265,61,281,134,8.2,100890,0
3266,1842,2012,291,7.3,544665,5000
3267,2427,625,358,7.0,109188,0
3268,1849,92,52,5.1,11211,215
3269,1887,615,124,5.9,103787,3000
3270,4492,308,272,5.6,84508,20000
3271,324,337,166,6.9,113068,0
3272,4496,109,146,6.2,75903,0
3273,921,142,76,6.7,39529,1000
3274,1041,416,125,7.5,50656,0
3275,1683,229,108,5.2,61317,0
3276,1429,265,134,6.2,49300,892
3277,536,55,42,6.4,13692,877
3278,515,308,114,7.6,39680,0
3279,1184,103,36,6.1,14786,638
3280,1412,224,98,7.2,89424,0
3281,2725,366,196,5.9,56269,0
3282,2412,269,163,6.3,103022,0
3283,4719,163,163,5.3,33953,37000
3284,1841,213,157,6.8,30096,0
3285,618,610,153,7.0,215255,0
3286,2350,1896,295,7.6,385670,0
3287,3130,26,22,6.2,4820,0
3288,1962,469,158,7.6,56665,0
3289,4256,160,184,6.7,78008,23000
3290,4137,56,78,5.5,6265,2000
3291,1870,660,174,7.6,102123,0
3292,4025,9,10,5.3,1159,453
3293,4368,213,176,5.2,24735,16000
3294,631,56,25,6.0,17443,694
3295,3373,14,61,6.9,3579,0
3296,4225,274,433,7.8,91082,28000
3297,996,209,70,5.2,52805,0
3298,3871,488,388,7.2,116159,28000
3299,2547,102,120,6.4,27838,0
3300,1973,181,73,4.4,23476,858
3301,3626,73,112,6.8,20176,0
3302,2640,177,36,6.3,5796,0
3303,1615,105,84,5.8,9589,289
3304,4480,84,58,5.6,12676,0
3305,4244,33,43,5.3,4065,0
3306,895,48,48,6.6,6921,344
3307,1512,658,167,6.9,137003,0
3308,1851,69,71,5.4,36471,459
3309,1072,345,92,7.0,57958,0
3310,229,21,8,4.1,440,44
3311,2015,65,25,6.4,10771,413
3312,443,111,45,7.1,11763,0
3313,1912,104,79,5.0,26755,542
3314,2630,619,260,6.4,79892,0
3315,1551,79,91,4.6,33884,266
3316,4453,190,249,6.9,25465,16000
3317,1614,393,97,5.7,80305,0
3318,1224,415,88,4.9,13320,327
3319,2513,196,147,6.9,70698,9000
3320,3353,179,103,3.7,19824,0
3321,4129,751,538,7.3,358416,63000
3322,313,41,25,5.0,1400,346
3323,393,84,36,6.5,12771,828
3324,4296,706,502,7.6,498397,82000
3325,1197,434,123,7.6,77551,0
3326,3899,47,188,5.7,9356,0
3327,1696,523,135,6.6,201084,0
3328,4585,64,50,6.7,12596,0
3329,4725,26,18,5.1,1763,898
3330,3436,440,450,7.6,279179,63000
3331,2999,183,120,7.9,42389,37000
3332,216,339,171,7.7,139288,0
3333,2613,106,15,8.2,27569,349
3334,4428,62,132,5.7,12410,6000
3335,2809,150,127,5.6,74622,0
3336,4802,NA,NA,7.4,7,0
3337,4676,57,44,6.1,16198,0
3338,1550,122,61,5.4,19079,602
3339,130,580,284,8.0,87978,0
3340,4326,212,393,7.0,92640,23000
3341,1323,520,152,7.2,116910,0
3342,4431,23,65,5.6,5507,812
3343,1202,94,68,5.2,8367,120
3344,795,104,66,6.7,16646,0
3345,3378,9,29,7.4,586,0
3346,3728,2,1,7.5,381,40
3347,4418,3,9,7.1,265,489
3348,2382,194,119,7.1,43903,5000
3349,1105,586,138,7.5,142619,24000
3350,4440,6,4,6.9,330,223
3351,4447,242,401,6.7,61935,18000
3352,2652,629,231,5.6,82380,0
3353,3872,514,317,8.2,332276,77000
3354,4261,6,1,7.7,629,84
3355,2120,1057,287,7.4,194422,7000
3356,2666,11,48,7.3,1006,808
3357,3987,21,14,4.2,1561,531
3358,3352,1,NA,3.4,293,41
3359,13,211,120,8.6,143086,0
3360,1797,72,39,5.1,15074,1000
3361,1005,50,78,7.4,6318,817
3362,4311,515,362,7.3,236421,70000
3363,2974,387,264,7.8,199056,14000
3364,729,249,98,6.6,60504,0
3365,2104,259,143,5.9,74315,0
3366,3306,15,51,6.9,1272,675
3367,1785,238,136,7.0,29058,838
3368,2932,124,173,7.2,40878,0
3369,3994,107,139,6.1,21176,0
3370,623,68,58,5.9,23383,1000
3371,3432,203,170,4.9,76770,0
3372,4870,323,225,5.9,69484,28000
3373,458,46,40,4.7,6046,583
3374,1410,507,150,7.0,260442,0
3375,3463,63,91,4.3,10233,0
3376,1560,541,208,6.8,124765,0
3377,1408,32,13,3.6,505,24
3378,2605,26,23,6.2,1420,138
3379,4475,10,4,2.8,459,236
3380,1776,196,112,6.3,43651,997
3381,1666,47,31,6.6,1666,124
3382,3618,300,311,5.6,41509,0
3383,1664,21,9,5.4,480,47
3384,1004,14,22,6.8,1135,85
3385,2894,40,84,7.7,10564,0
3386,4645,130,145,6.1,54010,13000
3387,3818,849,539,7.1,287822,37000
3388,774,335,123,4.9,20815,0
3389,4148,135,279,7.1,42678,0
3390,183,223,112,7.4,67797,0
3391,3215,138,197,6.7,52852,4000
3392,4275,NA,NA,8.2,18,54
3393,4692,720,384,5.4,139593,44000
3394,2467,104,65,5.5,23527,767
3395,2103,276,119,6.2,17436,0
3396,3938,32,99,7.9,12029,0
3397,785,161,83,7.1,23996,915
3398,474,38,68,5.9,2705,314
3399,2021,188,93,4.1,40227,681
3400,3614,291,323,7.1,110616,16000
3401,1049,582,184,7.1,191437,0
3402,2742,43,88,7.4,3394,694
3403,304,771,234,8.5,661017,16000
3404,616,776,210,6.4,207686,0
3405,4814,60,158,6.1,20885,0
3406,3448,141,248,7.3,23629,0
3407,3651,326,316,6.8,149947,18000
3408,3145,547,391,7.9,251349,10000
3409,2642,6,24,6.6,813,135
3410,33,55,17,7.1,2756,501
3411,3825,112,195,6.5,46347,10000
3412,4032,86,98,5.5,36914,0
3413,772,416,137,7.2,199025,0
3414,3711,27,24,6.2,3266,421
3415,2284,140,84,5.6,22844,876
3416,3009,147,210,6.7,60516,0
3417,4189,11,46,4.3,2806,0
3418,2589,189,208,7.2,70885,0
3419,3277,59,36,4.1,8346,1000
3420,2169,323,125,6.5,48753,0
3421,333,372,235,5.7,31952,0
3422,1378,123,65,6.0,8217,573
3423,246,1110,392,8.5,563827,23000
3424,4378,433,384,7.9,279093,41000
3425,2592,235,229,5.7,23349,0
3426,1502,89,50,5.5,8055,816
3427,2046,2789,275,7.2,421818,0
3428,22,34,12,7.1,2269,236
3429,518,120,50,6.8,42614,0
3430,250,303,208,7.0,152232,10000
3431,4727,11,14,6.1,1351,212
3432,782,62,40,5.6,32224,617
3433,3458,59,136,5.7,5013,0
3434,1633,320,101,6.1,47876,0
3435,1937,662,175,5.5,75573,4000
3436,4742,88,246,6.9,27650,0
3437,4666,49,45,6.3,4693,0
3438,1694,153,100,8.0,10369,1000
3439,447,584,99,8.1,271794,24000
3440,4562,180,161,6.1,48236,10000
3441,1853,392,97,6.1,83786,0
3442,1497,73,38,7.0,2742,72
3443,2895,161,221,5.4,34556,17000
3444,3577,279,178,5.6,67978,12000
3445,2593,66,49,5.6,6562,647
3446,1748,341,105,6.4,34730,0
3447,4196,32,10,6.0,2417,0
3448,4959,13,13,7.3,3405,533
3449,2447,522,233,6.7,96569,0
3450,3917,75,116,7.2,24997,13000
3451,276,900,223,8.8,837759,17000
3452,2671,1740,267,6.6,172792,0
3453,4199,232,275,5.7,97664,17000
3454,2387,331,169,7.6,45984,0
3455,1485,327,117,6.7,27536,1000
3456,2322,72,114,7.2,7721,635
3457,223,26,6,6.3,2215,122
3458,4821,440,411,7.3,126893,33000
3459,4403,18,4,6.4,2169,0
3460,3359,420,261,7.7,223127,38000
3461,3833,141,185,5.3,43709,0
3462,1346,26,34,6.3,1398,132
3463,677,87,23,7.4,13455,2000
3464,1493,867,223,7.6,170684,0
3465,924,656,223,6.3,170179,0
3466,903,71,27,6.5,11453,0
3467,3973,720,538,7.4,197412,71000
3468,4488,155,220,5.0,31791,10000
3469,2660,419,157,7.4,88590,0
3470,1268,394,143,7.1,111368,0
3471,3216,201,217,7.1,88035,10000
3472,4736,126,178,6.5,57674,11000
3473,2838,115,115,6.4,19114,0
3474,662,78,16,7.0,24438,0
3475,2260,154,85,5.9,31984,0
3476,2282,298,98,7.0,44979,0
3477,4276,266,285,6.7,88241,23000
3478,73,350,181,8.3,175196,10000
3479,4644,38,46,5.8,5255,0
3480,2451,106,86,7.5,22289,0
3481,2290,1125,441,7.5,186606,0
3482,4119,4,NA,5.5,181,72
3483,3968,50,68,5.9,12383,0
3484,3878,15,17,6.0,609,705
3485,1428,148,115,7.0,23023,0
3486,2827,760,274,8.2,426359,76000
3487,3905,82,145,5.2,11482,0
3488,1996,471,178,6.4,130094,0
3489,4357,11,56,5.3,2103,675
3490,382,326,166,5.9,29488,0
3491,4402,113,159,6.8,39357,14000
3492,2702,74,142,6.7,14581,348
3493,1053,227,110,6.8,21998,0
3494,4964,9,2,7.9,1824,0
3495,3046,232,208,6.2,86205,5000
3496,3974,236,289,6.1,82082,10000
3497,606,125,55,6.8,96607,5000
3498,115,275,129,7.0,82073,0
3499,2533,174,60,7.4,9607,0
3500,4924,9,14,6.0,1212,426
3501,4165,3,1,3.3,114,200
3502,4642,7,36,5.5,1048,793
3503,26,25,7,6.5,1047,548
3504,4722,177,177,6.4,57349,0
3505,939,339,139,6.8,225282,0
3506,1154,877,213,8.1,667983,18000
3507,4351,180,350,7.0,45799,0
3508,2491,123,122,6.8,11202,750
3509,3382,190,245,6.5,80196,0
3510,2901,31,30,5.9,12078,0
3511,3008,380,265,6.5,168172,0
3512,4612,55,56,4.2,7888,0
3513,4920,106,214,6.3,32567,0
3514,3466,637,344,5.8,229679,15000
3515,913,54,34,6.1,11370,829
3516,4952,39,9,7.9,3828,733
3517,500,270,110,5.3,21359,0
3518,2501,70,56,6.8,4120,0
3519,3125,250,150,3.8,43300,0
3520,938,111,41,6.4,4049,166
3521,4237,231,288,6.8,83171,17000
3522,1786,651,185,7.2,218771,0
3523,3320,57,123,6.8,16863,0
3524,4437,8,20,5.8,1359,903
3525,875,70,29,6.8,10139,0
3526,295,131,48,6.9,36559,0
3527,384,524,148,7.6,329969,0
3528,3389,104,182,6.7,27781,0
3529,150,27,30,6.6,1172,477
3530,3182,494,331,7.7,376600,40000
3531,3096,37,26,4.7,7367,850
3532,4595,42,35,3.3,1547,750
3533,3670,40,63,6.8,15790,0
3534,3981,131,279,6.1,27297,0
3535,3315,75,205,7.2,29019,10000
3536,3021,513,300,8.0,307639,32000
3537,2372,2618,446,7.2,316020,0
3538,4689,45,78,7.2,21912,12000
3539,2425,388,145,5.0,45455,0
3540,2423,239,78,2.2,40751,881
3541,3721,21,67,5.4,5156,0
3542,3620,185,123,5.8,62421,10000
3543,4613,1117,635,7.5,462669,118000
3544,4424,33,63,5.5,4948,969
3545,2766,54,34,6.6,18041,0
3546,549,79,31,6.2,11668,0
3547,541,95,58,7.2,37785,2000
3548,2659,962,285,7.2,162130,0
3549,1220,441,175,7.3,73640,0
3550,3136,351,233,5.9,60062,0
3551,1883,53,5,6.4,1099,43
3552,3413,100,188,7.3,44931,0
3553,2723,213,161,6.1,42144,690
3554,1391,91,49,5.7,5936,242
3555,1325,50,18,6.9,6585,990
3556,167,280,138,7.8,82476,0
3557,281,335,212,6.8,46492,7000
3558,4014,269,339,6.5,104301,28000
3559,1768,172,108,4.7,8662,134
3560,3388,82,184,7.0,15352,0
3561,3656,68,40,4.4,7664,0
3562,1817,850,233,6.8,206104,0
3563,683,142,56,6.8,88844,0
3564,134,447,215,8.0,140527,13000
3565,2234,93,75,4.9,15880,288
3566,582,16,17,3.8,2281,125
3567,2859,158,242,8.0,70194,14000
3568,2367,657,262,7.1,143525,0
3569,3561,53,133,6.6,9808,0
3570,2934,211,191,6.3,53786,0
3571,4879,35,86,7.1,4303,0
3572,4536,145,175,6.0,48562,0
3573,1225,1500,280,7.3,227071,10000
3574,1427,55,39,5.6,9066,38
3575,568,4,1,4.5,47,4
3576,1448,726,151,8.3,600996,27000
3577,3091,120,58,5.3,18571,847
3578,1127,252,65,6.7,46482,0
3579,1811,302,136,6.1,43574,0
3580,174,199,110,7.5,30982,0
3581,4568,185,183,7.1,53341,18000
3582,931,1018,183,3.7,189855,0
3583,3408,919,299,4.6,220758,13000
3584,2780,48,41,6.4,5049,226
3585,2093,1283,247,5.6,143628,0
3586,3504,2,4,6.4,252,25
3587,4373,16,16,5.4,137,48
3588,608,170,84,7.6,63274,12000
3589,3778,82,40,6.8,6110,0
3590,4538,644,536,8.1,475518,149000
3591,3111,698,276,5.5,139423,0
3592,2965,99,100,3.7,17829,0
3593,3916,61,193,6.7,24391,0
3594,727,107,52,6.7,21212,3000
3595,394,61,9,6.0,6595,345
3596,2140,23,13,6.6,720,30
3597,1971,285,122,6.1,114692,2000
3598,4082,164,214,6.8,145852,32000
3599,1270,175,56,6.0,24826,783
3600,3331,14,26,6.2,1201,0
3601,3959,139,233,6.6,145321,14000
3602,2852,55,79,8.3,7314,0
3603,3773,216,386,7.0,71679,17000
3604,2272,1694,220,7.2,381672,0
3605,2958,97,145,6.0,34079,0
3606,2938,58,75,7.4,5526,0
3607,701,133,42,6.9,69663,0
3608,4598,6,6,6.2,117,4
3609,366,121,78,6.5,25613,0
3610,3326,209,195,7.4,90932,21000
3611,1459,120,51,7.0,6084,671
3612,1118,51,16,7.2,1976,603
3613,4558,1,5,7.6,80,82
3614,4834,1,1,6.0,67,0
3615,4862,1,18,7.2,389,36
3616,275,249,41,7.3,21049,0
3617,1744,578,111,3.3,34219,0
3618,1465,47,53,5.6,3914,153
3619,1771,290,103,6.2,15104,0
3620,3586,198,301,6.3,35848,0
3621,1108,572,149,7.3,145422,0
3622,534,317,117,6.6,74009,0
3623,4294,951,509,7.9,483540,83000
3624,4773,304,241,7.2,130661,54000
3625,4655,4,5,4.8,1351,452
3626,3333,110,166,5.7,43328,0
3627,520,327,125,7.8,340085,12000
3628,4930,23,8,8.1,3673,0
3629,4940,11,3,7.0,1641,265
3630,2051,34,3,6.0,651,44
3631,3967,71,98,5.7,6476,0
3632,4331,616,454,6.3,85022,29000
3633,2768,581,316,7.8,192930,12000
3634,2136,308,167,5.1,28635,893
3635,4853,273,184,5.5,51892,24000
3636,303,96,62,7.4,16281,0
3637,3584,964,490,8.1,786092,53000
3638,4705,1,4,7.2,22,305
3639,1958,331,106,7.1,58222,0
3640,3719,242,358,6.4,85024,23000
3641,1861,75,43,4.0,3875,422
3642,1259,123,65,6.9,8134,209
3643,661,257,80,6.2,106528,0
3644,3595,132,119,6.2,46961,0
3645,4938,26,1,7.3,415,43
3646,470,63,18,6.8,21409,0
3647,4951,2,1,7.4,271,64
3648,879,29,14,5.6,2699,154
3649,1144,279,68,7.3,107227,3000
3650,1594,135,57,6.1,19768,566
3651,3498,3,4,5.2,553,119
3652,1199,382,163,6.8,53028,0
3653,482,271,105,6.7,69457,0
3654,4818,6,7,3.2,169,312
3655,2310,1361,276,6.7,320284,0
3656,2498,80,93,5.6,15788,538
3657,2532,177,91,6.3,54710,0
3658,3003,4,16,4.2,361,58
3659,1641,243,246,7.3,56923,0
3660,3001,325,253,7.2,217507,0
3661,3403,143,210,6.7,44099,0
3662,4252,343,302,6.4,125305,39000
3663,301,107,36,6.4,12519,0
3664,4070,9,26,8.4,3086,0
3665,632,66,40,5.9,17365,630
3666,3141,106,118,6.1,31209,0
3667,983,168,59,6.2,30396,0
3668,4162,66,151,6.2,21243,0
3669,908,122,73,5.7,19805,0
3670,1109,290,128,7.4,121676,0
3671,4654,2,NA,4.8,57,33
3672,1434,212,126,5.7,31113,852
3673,3970,369,414,6.2,111625,20000
3674,814,126,47,5.4,35918,1000
3675,538,201,83,6.5,42987,0
3676,4681,118,155,5.1,34948,0
3677,2708,351,252,7.7,145580,0
3678,4180,168,327,7.5,53919,17000
3679,704,95,55,6.0,36587,0
3680,2041,928,190,7.7,317166,0
3681,1944,49,5,6.9,2986,725
3682,4043,504,436,6.7,229823,31000
3683,543,149,45,6.3,75365,0
3684,2190,64,43,5.5,2787,98
3685,2544,2301,400,8.0,470483,0
3686,2700,855,265,6.4,129719,0
3687,2890,555,256,7.6,422606,0
3688,1311,390,111,6.4,55889,0
3689,1732,667,194,8.0,525801,15000
3690,3430,129,129,6.9,31964,0
3691,3153,1535,350,5.2,348007,19000
3692,628,136,68,6.7,128010,0
3693,4000,102,242,6.6,30284,10000
3694,2524,150,66,5.3,30462,0
3695,1170,549,133,7.2,222099,10000
3696,71,141,70,8.1,33741,0
3697,472,69,29,7.8,10755,963
3698,1301,165,90,7.2,17740,0
3699,656,609,147,8.1,437418,38000
3700,58,69,42,6.8,6359,0
3701,4193,15,87,6.8,3499,0
3702,256,230,90,5.9,18481,4000
3703,4292,57,79,5.3,13167,0
3704,847,35,28,6.8,4100,352
3705,4683,97,152,6.7,56501,16000
3706,1827,569,138,6.2,107859,0
3707,732,545,118,7.6,136580,15000
3708,2258,2047,153,7.4,96654,0
3709,4732,NA,NA,8.6,8,49
3710,3936,10,56,5.7,1231,932
3711,2090,191,188,5.8,68720,0
3712,1409,481,155,6.5,185878,0
3713,1898,533,152,6.7,63067,0
