X,year,month,measure,day,value
46,2015,2,Mean.TemperatureF,X3,14
47,2015,2,Min.TemperatureF,X3,6
48,2015,2,Max.Dew.PointF,X3,7
49,2015,2,MeanDew.PointF,X3,1
50,2015,2,Min.DewpointF,X3,-3
51,2015,2,Max.Humidity,X3,73
52,2015,2,Mean.Humidity,X3,56
53,2015,2,Min.Humidity,X3,39
54,2015,2,Max.Sea.Level.PressureIn,X3,30.31
55,2015,2,Mean.Sea.Level.PressureIn,X3,30.12
56,2015,2,Min.Sea.Level.PressureIn,X3,29.72
57,2015,2,Max.VisibilityMiles,X3,10
58,2015,2,Mean.VisibilityMiles,X3,9
59,2015,2,Min.VisibilityMiles,X3,4
60,2015,2,Max.Wind.SpeedMPH,X3,24
61,2015,2,Mean.Wind.SpeedMPH,X3,13
62,2015,2,Max.Gust.SpeedMPH,X3,33
63,2015,2,PrecipitationIn,X3,0
64,2015,2,CloudCover,X3,1
65,2015,2,Events,X3,Snow
66,2015,2,WindDirDegrees,X3,265
67,2015,3,Max.TemperatureF,X3,33
68,2015,3,Mean.TemperatureF,X3,27
69,2015,3,Min.TemperatureF,X3,20
70,2015,3,Max.Dew.PointF,X3,31
71,2015,3,MeanDew.PointF,X3,14
72,2015,3,Min.DewpointF,X3,1
73,2015,3,Max.Humidity,X3,92
74,2015,3,Mean.Humidity,X3,60
75,2015,3,Min.Humidity,X3,28
76,2015,3,Max.Sea.Level.PressureIn,X3,30.41
77,2015,3,Mean.Sea.Level.PressureIn,X3,30.17
78,2015,3,Min.Sea.Level.PressureIn,X3,29.8
79,2015,3,Max.VisibilityMiles,X3,10
80,2015,3,Mean.VisibilityMiles,X3,6
81,2015,3,Min.VisibilityMiles,X3,1
82,2015,3,Max.Wind.SpeedMPH,X3,24
83,2015,3,Mean.Wind.SpeedMPH,X3,10
84,2015,3,Max.Gust.SpeedMPH,X3,32
85,2015,3,PrecipitationIn,X3,0.26
86,2015,3,CloudCover,X3,6
87,2015,3,Events,X3,Rain-Snow
88,2015,3,WindDirDegrees,X3,213
89,2015,4,Max.TemperatureF,X3,59
90,2015,4,Mean.TemperatureF,X3,52
91,2015,4,Min.TemperatureF,X3,45
92,2015,4,Max.Dew.PointF,X3,50
93,2015,4,MeanDew.PointF,X3,45
94,2015,4,Min.DewpointF,X3,39
95,2015,4,Max.Humidity,X3,100
96,2015,4,Mean.Humidity,X3,80
97,2015,4,Min.Humidity,X3,59
98,2015,4,Max.Sea.Level.PressureIn,X3,29.86
99,2015,4,Mean.Sea.Level.PressureIn,X3,29.76
100,2015,4,Min.Sea.Level.PressureIn,X3,29.65
101,2015,4,Max.VisibilityMiles,X3,10
102,2015,4,Mean.VisibilityMiles,X3,9
103,2015,4,Min.VisibilityMiles,X3,3
104,2015,4,Max.Wind.SpeedMPH,X3,24
105,2015,4,Mean.Wind.SpeedMPH,X3,12
106,2015,4,Max.Gust.SpeedMPH,X3,31
107,2015,4,PrecipitationIn,X3,0.03
108,2015,4,CloudCover,X3,8
109,2015,4,Events,X3,Rain
110,2015,4,WindDirDegrees,X3,221
111,2015,5,Max.TemperatureF,X3,67
112,2015,5,Mean.TemperatureF,X3,56
113,2015,5,Min.TemperatureF,X3,45
114,2015,5,Max.Dew.PointF,X3,48
115,2015,5,MeanDew.PointF,X3,42
116,2015,5,Min.DewpointF,X3,39
117,2015,5,Max.Humidity,X3,76
118,2015,5,Mean.Humidity,X3,61
119,2015,5,Min.Humidity,X3,45
120,2015,5,Max.Sea.Level.PressureIn,X3,30.15
121,2015,5,Mean.Sea.Level.PressureIn,X3,30.06
122,2015,5,Min.Sea.Level.PressureIn,X3,30.01
123,2015,5,Max.VisibilityMiles,X3,10
124,2015,5,Mean.VisibilityMiles,X3,10
125,2015,5,Min.VisibilityMiles,X3,10
126,2015,5,Max.Wind.SpeedMPH,X3,17
127,2015,5,Mean.Wind.SpeedMPH,X3,9
128,2015,5,Max.Gust.SpeedMPH,X3,21
129,2015,5,PrecipitationIn,X3,0
130,2015,5,CloudCover,X3,4
131,2015,5,Events,X3,
132,2015,5,WindDirDegrees,X3,176
133,2015,6,Max.TemperatureF,X3,56
134,2015,6,Mean.TemperatureF,X3,52
135,2015,6,Min.TemperatureF,X3,47
136,2015,6,Max.Dew.PointF,X3,48
137,2015,6,MeanDew.PointF,X3,45
138,2015,6,Min.DewpointF,X3,43
139,2015,6,Max.Humidity,X3,93
140,2015,6,Mean.Humidity,X3,82
141,2015,6,Min.Humidity,X3,71
142,2015,6,Max.Sea.Level.PressureIn,X3,30.31
143,2015,6,Mean.Sea.Level.PressureIn,X3,30.24
144,2015,6,Min.Sea.Level.PressureIn,X3,30.19
145,2015,6,Max.VisibilityMiles,X3,10
146,2015,6,Mean.VisibilityMiles,X3,10
147,2015,6,Min.VisibilityMiles,X3,10
148,2015,6,Max.Wind.SpeedMPH,X3,14
149,2015,6,Mean.Wind.SpeedMPH,X3,7
151,2015,6,PrecipitationIn,X3,0
152,2015,6,CloudCover,X3,7
153,2015,6,Events,X3,
154,2015,6,WindDirDegrees,X3,90
155,2015,7,Max.TemperatureF,X3,76
156,2015,7,Mean.TemperatureF,X3,70
157,2015,7,Min.TemperatureF,X3,63
158,2015,7,Max.Dew.PointF,X3,56
159,2015,7,MeanDew.PointF,X3,53
160,2015,7,Min.DewpointF,X3,49
161,2015,7,Max.Humidity,X3,73
162,2015,7,Mean.Humidity,X3,56
163,2015,7,Min.Humidity,X3,38
164,2015,7,Max.Sea.Level.PressureIn,X3,30
165,2015,7,Mean.Sea.Level.PressureIn,X3,29.94
166,2015,7,Min.Sea.Level.PressureIn,X3,29.87
167,2015,7,Max.VisibilityMiles,X3,10
168,2015,7,Mean.VisibilityMiles,X3,10
169,2015,7,Min.VisibilityMiles,X3,10
170,2015,7,Max.Wind.SpeedMPH,X3,15
171,2015,7,Mean.Wind.SpeedMPH,X3,9
172,2015,7,Max.Gust.SpeedMPH,X3,17
173,2015,7,PrecipitationIn,X3,0
174,2015,7,CloudCover,X3,2
175,2015,7,Events,X3,
176,2015,7,WindDirDegrees,X3,63
177,2015,8,Max.TemperatureF,X3,90
178,2015,8,Mean.TemperatureF,X3,79
179,2015,8,Min.TemperatureF,X3,68
180,2015,8,Max.Dew.PointF,X3,68
181,2015,8,MeanDew.PointF,X3,64
182,2015,8,Min.DewpointF,X3,58
183,2015,8,Max.Humidity,X3,100
184,2015,8,Mean.Humidity,X3,67
185,2015,8,Min.Humidity,X3,34
186,2015,8,Max.Sea.Level.PressureIn,X3,29.87
187,2015,8,Mean.Sea.Level.PressureIn,X3,29.81
188,2015,8,Min.Sea.Level.PressureIn,X3,29.75
189,2015,8,Max.VisibilityMiles,X3,10
190,2015,8,Mean.VisibilityMiles,X3,10
191,2015,8,Min.VisibilityMiles,X3,7
192,2015,8,Max.Wind.SpeedMPH,X3,23
193,2015,8,Mean.Wind.SpeedMPH,X3,13
194,2015,8,Max.Gust.SpeedMPH,X3,30
195,2015,8,PrecipitationIn,X3,0
196,2015,8,CloudCover,X3,2
197,2015,8,Events,X3,Thunderstorm
198,2015,8,WindDirDegrees,X3,201
199,2015,9,Max.TemperatureF,X3,82
200,2015,9,Mean.TemperatureF,X3,76
201,2015,9,Min.TemperatureF,X3,70
202,2015,9,Max.Dew.PointF,X3,68
203,2015,9,MeanDew.PointF,X3,66
204,2015,9,Min.DewpointF,X3,65
205,2015,9,Max.Humidity,X3,84
206,2015,9,Mean.Humidity,X3,73
207,2015,9,Min.Humidity,X3,62
208,2015,9,Max.Sea.Level.PressureIn,X3,29.94
209,2015,9,Mean.Sea.Level.PressureIn,X3,29.87
210,2015,9,Min.Sea.Level.PressureIn,X3,29.83
211,2015,9,Max.VisibilityMiles,X3,10
212,2015,9,Mean.VisibilityMiles,X3,9
213,2015,9,Min.VisibilityMiles,X3,7
214,2015,9,Max.Wind.SpeedMPH,X3,12
215,2015,9,Mean.Wind.SpeedMPH,X3,6
216,2015,9,Max.Gust.SpeedMPH,X3,14
217,2015,9,PrecipitationIn,X3,0.01
218,2015,9,CloudCover,X3,4
219,2015,9,Events,X3,Rain-Thunderstorm
220,2015,9,WindDirDegrees,X3,91
221,2015,10,Max.TemperatureF,X3,54
222,2015,10,Mean.TemperatureF,X3,52
223,2015,10,Min.TemperatureF,X3,49
224,2015,10,Max.Dew.PointF,X3,47
225,2015,10,MeanDew.PointF,X3,43
226,2015,10,Min.DewpointF,X3,41
227,2015,10,Max.Humidity,X3,80
228,2015,10,Mean.Humidity,X3,72
229,2015,10,Min.Humidity,X3,64
230,2015,10,Max.Sea.Level.PressureIn,X3,30.46
231,2015,10,Mean.Sea.Level.PressureIn,X3,30.42
232,2015,10,Min.Sea.Level.PressureIn,X3,30.35
233,2015,10,Max.VisibilityMiles,X3,10
234,2015,10,Mean.VisibilityMiles,X3,9
235,2015,10,Min.VisibilityMiles,X3,5
236,2015,10,Max.Wind.SpeedMPH,X3,29
237,2015,10,Mean.Wind.SpeedMPH,X3,22
238,2015,10,Max.Gust.SpeedMPH,X3,37
239,2015,10,PrecipitationIn,X3,0.01
240,2015,10,CloudCover,X3,8
241,2015,10,Events,X3,Rain
242,2015,10,WindDirDegrees,X3,39
243,2015,11,Max.TemperatureF,X3,73
244,2015,11,Mean.TemperatureF,X3,60
245,2015,11,Min.TemperatureF,X3,47
246,2015,11,Max.Dew.PointF,X3,44
247,2015,11,MeanDew.PointF,X3,42
248,2015,11,Min.DewpointF,X3,40
249,2015,11,Max.Humidity,X3,82
250,2015,11,Mean.Humidity,X3,57
251,2015,11,Min.Humidity,X3,31
252,2015,11,Max.Sea.Level.PressureIn,X3,30.25
253,2015,11,Mean.Sea.Level.PressureIn,X3,30.13
254,2015,11,Min.Sea.Level.PressureIn,X3,30.06
255,2015,11,Max.VisibilityMiles,X3,10
256,2015,11,Mean.VisibilityMiles,X3,10
257,2015,11,Min.VisibilityMiles,X3,10
258,2015,11,Max.Wind.SpeedMPH,X3,16
259,2015,11,Mean.Wind.SpeedMPH,X3,8
261,2015,11,PrecipitationIn,X3,0
262,2015,11,CloudCover,X3,1
263,2015,11,Events,X3,
264,2015,11,WindDirDegrees,X3,281
1,2014,12,Max.TemperatureF,X4,43
2,2014,12,Mean.TemperatureF,X4,37
3,2014,12,Min.TemperatureF,X4,30
4,2014,12,Max.Dew.PointF,X4,24
5,2014,12,MeanDew.PointF,X4,21
6,2014,12,Min.DewpointF,X4,13
7,2014,12,Max.Humidity,X4,69
8,2014,12,Mean.Humidity,X4,54
9,2014,12,Min.Humidity,X4,39
10,2014,12,Max.Sea.Level.PressureIn,X4,30.56
11,2014,12,Mean.Sea.Level.PressureIn,X4,30.33
12,2014,12,Min.Sea.Level.PressureIn,X4,30.09
13,2014,12,Max.VisibilityMiles,X4,10
14,2014,12,Mean.VisibilityMiles,X4,10
15,2014,12,Min.VisibilityMiles,X4,10
16,2014,12,Max.Wind.SpeedMPH,X4,25
17,2014,12,Mean.Wind.SpeedMPH,X4,12
18,2014,12,Max.Gust.SpeedMPH,X4,33
19,2014,12,PrecipitationIn,X4,0
20,2014,12,CloudCover,X4,3
21,2014,12,Events,X4,
22,2014,12,WindDirDegrees,X4,292
23,2015,1,Max.TemperatureF,X4,52
24,2015,1,Mean.TemperatureF,X4,44
25,2015,1,Min.TemperatureF,X4,35
26,2015,1,Max.Dew.PointF,X4,50
27,2015,1,MeanDew.PointF,X4,41
28,2015,1,Min.DewpointF,X4,34
29,2015,1,Max.Humidity,X4,100
30,2015,1,Mean.Humidity,X4,95
31,2015,1,Min.Humidity,X4,89
32,2015,1,Max.Sea.Level.PressureIn,X4,30.16
33,2015,1,Mean.Sea.Level.PressureIn,X4,29.81
34,2015,1,Min.Sea.Level.PressureIn,X4,29.57
35,2015,1,Max.VisibilityMiles,X4,10
36,2015,1,Mean.VisibilityMiles,X4,4
37,2015,1,Min.VisibilityMiles,X4,0
38,2015,1,Max.Wind.SpeedMPH,X4,17
39,2015,1,Mean.Wind.SpeedMPH,X4,8
40,2015,1,Max.Gust.SpeedMPH,X4,26
41,2015,1,PrecipitationIn,X4,0.57
42,2015,1,CloudCover,X4,8
43,2015,1,Events,X4,Fog-Rain
44,2015,1,WindDirDegrees,X4,260
45,2015,2,Max.TemperatureF,X4,38
46,2015,2,Mean.TemperatureF,X4,26
47,2015,2,Min.TemperatureF,X4,14
48,2015,2,Max.Dew.PointF,X4,30
49,2015,2,MeanDew.PointF,X4,17
50,2015,2,Min.DewpointF,X4,3
51,2015,2,Max.Humidity,X4,75
52,2015,2,Mean.Humidity,X4,64
53,2015,2,Min.Humidity,X4,53
54,2015,2,Max.Sea.Level.PressureIn,X4,30.32
55,2015,2,Mean.Sea.Level.PressureIn,X4,30.16
56,2015,2,Min.Sea.Level.PressureIn,X4,29.94
57,2015,2,Max.VisibilityMiles,X4,10
58,2015,2,Mean.VisibilityMiles,X4,10
59,2015,2,Min.VisibilityMiles,X4,10
60,2015,2,Max.Wind.SpeedMPH,X4,20
61,2015,2,Mean.Wind.SpeedMPH,X4,9
62,2015,2,Max.Gust.SpeedMPH,X4,26
63,2015,2,PrecipitationIn,X4,0
64,2015,2,CloudCover,X4,7
65,2015,2,Events,X4,
66,2015,2,WindDirDegrees,X4,209
67,2015,3,Max.TemperatureF,X4,43
68,2015,3,Mean.TemperatureF,X4,38
69,2015,3,Min.TemperatureF,X4,33
70,2015,3,Max.Dew.PointF,X4,36
71,2015,3,MeanDew.PointF,X4,32
72,2015,3,Min.DewpointF,X4,29
73,2015,3,Max.Humidity,X4,92
74,2015,3,Mean.Humidity,X4,75
75,2015,3,Min.Humidity,X4,57
76,2015,3,Max.Sea.Level.PressureIn,X4,29.87
77,2015,3,Mean.Sea.Level.PressureIn,X4,29.75
78,2015,3,Min.Sea.Level.PressureIn,X4,29.64
79,2015,3,Max.VisibilityMiles,X4,10
80,2015,3,Mean.VisibilityMiles,X4,10
81,2015,3,Min.VisibilityMiles,X4,2
82,2015,3,Max.Wind.SpeedMPH,X4,21
83,2015,3,Mean.Wind.SpeedMPH,X4,11
84,2015,3,Max.Gust.SpeedMPH,X4,30
85,2015,3,PrecipitationIn,X4,0.02
86,2015,3,CloudCover,X4,8
87,2015,3,Events,X4,Rain
88,2015,3,WindDirDegrees,X4,236
89,2015,4,Max.TemperatureF,X4,52
90,2015,4,Mean.TemperatureF,X4,44
91,2015,4,Min.TemperatureF,X4,36
92,2015,4,Max.Dew.PointF,X4,48
93,2015,4,MeanDew.PointF,X4,36
94,2015,4,Min.DewpointF,X4,13
95,2015,4,Max.Humidity,X4,100
96,2015,4,Mean.Humidity,X4,66
97,2015,4,Min.Humidity,X4,31
98,2015,4,Max.Sea.Level.PressureIn,X4,30.08
99,2015,4,Mean.Sea.Level.PressureIn,X4,29.63
100,2015,4,Min.Sea.Level.PressureIn,X4,29.4
101,2015,4,Max.VisibilityMiles,X4,10
102,2015,4,Mean.VisibilityMiles,X4,6
103,2015,4,Min.VisibilityMiles,X4,0
104,2015,4,Max.Wind.SpeedMPH,X4,37
105,2015,4,Mean.Wind.SpeedMPH,X4,16
106,2015,4,Max.Gust.SpeedMPH,X4,49
107,2015,4,PrecipitationIn,X4,0.39
108,2015,4,CloudCover,X4,6
109,2015,4,Events,X4,Fog-Rain-Thunderstorm
110,2015,4,WindDirDegrees,X4,269
111,2015,5,Max.TemperatureF,X4,84
112,2015,5,Mean.TemperatureF,X4,67
113,2015,5,Min.TemperatureF,X4,49
114,2015,5,Max.Dew.PointF,X4,48
115,2015,5,MeanDew.PointF,X4,43
116,2015,5,Min.DewpointF,X4,37
117,2015,5,Max.Humidity,X4,80
118,2015,5,Mean.Humidity,X4,52
119,2015,5,Min.Humidity,X4,23
120,2015,5,Max.Sea.Level.PressureIn,X4,30.19
121,2015,5,Mean.Sea.Level.PressureIn,X4,30.13
122,2015,5,Min.Sea.Level.PressureIn,X4,30.06
123,2015,5,Max.VisibilityMiles,X4,10
124,2015,5,Mean.VisibilityMiles,X4,10
125,2015,5,Min.VisibilityMiles,X4,10
126,2015,5,Max.Wind.SpeedMPH,X4,30
127,2015,5,Mean.Wind.SpeedMPH,X4,13
128,2015,5,Max.Gust.SpeedMPH,X4,37
129,2015,5,PrecipitationIn,X4,0
130,2015,5,CloudCover,X4,2
131,2015,5,Events,X4,
132,2015,5,WindDirDegrees,X4,206
133,2015,6,Max.TemperatureF,X4,58
134,2015,6,Mean.TemperatureF,X4,54
135,2015,6,Min.TemperatureF,X4,49
136,2015,6,Max.Dew.PointF,X4,46
137,2015,6,MeanDew.PointF,X4,45
138,2015,6,Min.DewpointF,X4,42
139,2015,6,Max.Humidity,X4,86
140,2015,6,Mean.Humidity,X4,74
141,2015,6,Min.Humidity,X4,61
142,2015,6,Max.Sea.Level.PressureIn,X4,30.35
143,2015,6,Mean.Sea.Level.PressureIn,X4,30.3
144,2015,6,Min.Sea.Level.PressureIn,X4,30.24
145,2015,6,Max.VisibilityMiles,X4,10
146,2015,6,Mean.VisibilityMiles,X4,10
147,2015,6,Min.VisibilityMiles,X4,10
148,2015,6,Max.Wind.SpeedMPH,X4,16
149,2015,6,Mean.Wind.SpeedMPH,X4,6
150,2015,6,Max.Gust.SpeedMPH,X4,21
151,2015,6,PrecipitationIn,X4,0
152,2015,6,CloudCover,X4,5
153,2015,6,Events,X4,
154,2015,6,WindDirDegrees,X4,113
155,2015,7,Max.TemperatureF,X4,72
156,2015,7,Mean.TemperatureF,X4,67
157,2015,7,Min.TemperatureF,X4,62
158,2015,7,Max.Dew.PointF,X4,62
159,2015,7,MeanDew.PointF,X4,58
160,2015,7,Min.DewpointF,X4,55
161,2015,7,Max.Humidity,X4,87
162,2015,7,Mean.Humidity,X4,75
163,2015,7,Min.Humidity,X4,63
164,2015,7,Max.Sea.Level.PressureIn,X4,30.01
165,2015,7,Mean.Sea.Level.PressureIn,X4,29.99
166,2015,7,Min.Sea.Level.PressureIn,X4,29.95
167,2015,7,Max.VisibilityMiles,X4,10
168,2015,7,Mean.VisibilityMiles,X4,10
169,2015,7,Min.VisibilityMiles,X4,10
170,2015,7,Max.Wind.SpeedMPH,X4,10
171,2015,7,Mean.Wind.SpeedMPH,X4,4
172,2015,7,Max.Gust.SpeedMPH,X4,12
173,2015,7,PrecipitationIn,X4,T
174,2015,7,CloudCover,X4,6
175,2015,7,Events,X4,
176,2015,7,WindDirDegrees,X4,126
177,2015,8,Max.TemperatureF,X4,89
178,2015,8,Mean.TemperatureF,X4,78
179,2015,8,Min.TemperatureF,X4,66
180,2015,8,Max.Dew.PointF,X4,72
181,2015,8,MeanDew.PointF,X4,66
182,2015,8,Min.DewpointF,X4,62
183,2015,8,Max.Humidity,X4,90
184,2015,8,Mean.Humidity,X4,68
185,2015,8,Min.Humidity,X4,46
186,2015,8,Max.Sea.Level.PressureIn,X4,29.88
187,2015,8,Mean.Sea.Level.PressureIn,X4,29.83
188,2015,8,Min.Sea.Level.PressureIn,X4,29.76
189,2015,8,Max.VisibilityMiles,X4,10
190,2015,8,Mean.VisibilityMiles,X4,8
191,2015,8,Min.VisibilityMiles,X4,0
192,2015,8,Max.Wind.SpeedMPH,X4,38
193,2015,8,Mean.Wind.SpeedMPH,X4,9
194,2015,8,Max.Gust.SpeedMPH,X4,51
195,2015,8,PrecipitationIn,X4,0.49
196,2015,8,CloudCover,X4,5
197,2015,8,Events,X4,Fog-Rain-Hail-Thunderstorm
198,2015,8,WindDirDegrees,X4,222
199,2015,9,Max.TemperatureF,X4,72
200,2015,9,Mean.TemperatureF,X4,67
201,2015,9,Min.TemperatureF,X4,62
202,2015,9,Max.Dew.PointF,X4,69
203,2015,9,MeanDew.PointF,X4,60
204,2015,9,Min.DewpointF,X4,55
205,2015,9,Max.Humidity,X4,93
206,2015,9,Mean.Humidity,X4,78
207,2015,9,Min.Humidity,X4,63
208,2015,9,Max.Sea.Level.PressureIn,X4,30.27
209,2015,9,Mean.Sea.Level.PressureIn,X4,30.14
210,2015,9,Min.Sea.Level.PressureIn,X4,29.94
211,2015,9,Max.VisibilityMiles,X4,10
212,2015,9,Mean.VisibilityMiles,X4,9
213,2015,9,Min.VisibilityMiles,X4,5
214,2015,9,Max.Wind.SpeedMPH,X4,23
215,2015,9,Mean.Wind.SpeedMPH,X4,11
216,2015,9,Max.Gust.SpeedMPH,X4,32
217,2015,9,PrecipitationIn,X4,T
218,2015,9,CloudCover,X4,6
219,2015,9,Events,X4,Rain
220,2015,9,WindDirDegrees,X4,47
221,2015,10,Max.TemperatureF,X4,56
222,2015,10,Mean.TemperatureF,X4,54
223,2015,10,Min.TemperatureF,X4,51
224,2015,10,Max.Dew.PointF,X4,45
225,2015,10,MeanDew.PointF,X4,42
226,2015,10,Min.DewpointF,X4,38
227,2015,10,Max.Humidity,X4,77
228,2015,10,Mean.Humidity,X4,66
229,2015,10,Min.Humidity,X4,54
230,2015,10,Max.Sea.Level.PressureIn,X4,30.44
231,2015,10,Mean.Sea.Level.PressureIn,X4,30.39
232,2015,10,Min.Sea.Level.PressureIn,X4,30.3
233,2015,10,Max.VisibilityMiles,X4,10
234,2015,10,Mean.VisibilityMiles,X4,10
235,2015,10,Min.VisibilityMiles,X4,10
236,2015,10,Max.Wind.SpeedMPH,X4,28
237,2015,10,Mean.Wind.SpeedMPH,X4,18
238,2015,10,Max.Gust.SpeedMPH,X4,35
239,2015,10,PrecipitationIn,X4,0
240,2015,10,CloudCover,X4,7
241,2015,10,Events,X4,
242,2015,10,WindDirDegrees,X4,40
243,2015,11,Max.TemperatureF,X4,60
244,2015,11,Mean.TemperatureF,X4,55
245,2015,11,Min.TemperatureF,X4,49
246,2015,11,Max.Dew.PointF,X4,49
247,2015,11,MeanDew.PointF,X4,45
248,2015,11,Min.DewpointF,X4,43
249,2015,11,Max.Humidity,X4,83
250,2015,11,Mean.Humidity,X4,69
251,2015,11,Min.Humidity,X4,55
252,2015,11,Max.Sea.Level.PressureIn,X4,30.4
253,2015,11,Mean.Sea.Level.PressureIn,X4,30.33
254,2015,11,Min.Sea.Level.PressureIn,X4,30.26
255,2015,11,Max.VisibilityMiles,X4,10
256,2015,11,Mean.VisibilityMiles,X4,10
257,2015,11,Min.VisibilityMiles,X4,10
258,2015,11,Max.Wind.SpeedMPH,X4,13
259,2015,11,Mean.Wind.SpeedMPH,X4,7
260,2015,11,Max.Gust.SpeedMPH,X4,16
261,2015,11,PrecipitationIn,X4,0
262,2015,11,CloudCover,X4,0
263,2015,11,Events,X4,
264,2015,11,WindDirDegrees,X4,129
1,2014,12,Max.TemperatureF,X5,42
2,2014,12,Mean.TemperatureF,X5,34
3,2014,12,Min.TemperatureF,X5,26
4,2014,12,Max.Dew.PointF,X5,37
5,2014,12,MeanDew.PointF,X5,25
6,2014,12,Min.DewpointF,X5,12
7,2014,12,Max.Humidity,X5,85
8,2014,12,Mean.Humidity,X5,66
9,2014,12,Min.Humidity,X5,47
10,2014,12,Max.Sea.Level.PressureIn,X5,30.68
11,2014,12,Mean.Sea.Level.PressureIn,X5,30.59
12,2014,12,Min.Sea.Level.PressureIn,X5,30.45
13,2014,12,Max.VisibilityMiles,X5,10
14,2014,12,Mean.VisibilityMiles,X5,10
15,2014,12,Min.VisibilityMiles,X5,5
16,2014,12,Max.Wind.SpeedMPH,X5,22
17,2014,12,Mean.Wind.SpeedMPH,X5,10
18,2014,12,Max.Gust.SpeedMPH,X5,26
19,2014,12,PrecipitationIn,X5,0.11
20,2014,12,CloudCover,X5,5
21,2014,12,Events,X5,Rain
22,2014,12,WindDirDegrees,X5,61
23,2015,1,Max.TemperatureF,X5,50
24,2015,1,Mean.TemperatureF,X5,34
25,2015,1,Min.TemperatureF,X5,17
26,2015,1,Max.Dew.PointF,X5,39
27,2015,1,MeanDew.PointF,X5,13
28,2015,1,Min.DewpointF,X5,-6
29,2015,1,Max.Humidity,X5,65
30,2015,1,Mean.Humidity,X5,47
31,2015,1,Min.Humidity,X5,29
32,2015,1,Max.Sea.Level.PressureIn,X5,30.3
33,2015,1,Mean.Sea.Level.PressureIn,X5,29.93
34,2015,1,Min.Sea.Level.PressureIn,X5,29.61
35,2015,1,Max.VisibilityMiles,X5,10
36,2015,1,Mean.VisibilityMiles,X5,10
37,2015,1,Min.VisibilityMiles,X5,10
38,2015,1,Max.Wind.SpeedMPH,X5,37
39,2015,1,Mean.Wind.SpeedMPH,X5,22
40,2015,1,Max.Gust.SpeedMPH,X5,49
41,2015,1,PrecipitationIn,X5,0
42,2015,1,CloudCover,X5,2
43,2015,1,Events,X5,
44,2015,1,WindDirDegrees,X5,280
45,2015,2,Max.TemperatureF,X5,36
46,2015,2,Mean.TemperatureF,X5,22
47,2015,2,Min.TemperatureF,X5,7
48,2015,2,Max.Dew.PointF,X5,32
49,2015,2,MeanDew.PointF,X5,18
50,2015,2,Min.DewpointF,X5,-7
51,2015,2,Max.Humidity,X5,89
52,2015,2,Mean.Humidity,X5,66
53,2015,2,Min.Humidity,X5,42
54,2015,2,Max.Sea.Level.PressureIn,X5,30.12
55,2015,2,Mean.Sea.Level.PressureIn,X5,29.93
56,2015,2,Min.Sea.Level.PressureIn,X5,29.82
57,2015,2,Max.VisibilityMiles,X5,10
58,2015,2,Mean.VisibilityMiles,X5,6
59,2015,2,Min.VisibilityMiles,X5,0
60,2015,2,Max.Wind.SpeedMPH,X5,30
61,2015,2,Mean.Wind.SpeedMPH,X5,15
62,2015,2,Max.Gust.SpeedMPH,X5,40
63,2015,2,PrecipitationIn,X5,0.09
64,2015,2,CloudCover,X5,7
65,2015,2,Events,X5,Fog-Rain-Snow
66,2015,2,WindDirDegrees,X5,303
67,2015,3,Max.TemperatureF,X5,39
68,2015,3,Mean.TemperatureF,X5,29
69,2015,3,Min.TemperatureF,X5,18
70,2015,3,Max.Dew.PointF,X5,28
71,2015,3,MeanDew.PointF,X5,11
72,2015,3,Min.DewpointF,X5,-4
73,2015,3,Max.Humidity,X5,76
74,2015,3,Mean.Humidity,X5,56
75,2015,3,Min.Humidity,X5,35
76,2015,3,Max.Sea.Level.PressureIn,X5,30.32
77,2015,3,Mean.Sea.Level.PressureIn,X5,30.07
78,2015,3,Min.Sea.Level.PressureIn,X5,29.85
79,2015,3,Max.VisibilityMiles,X5,10
80,2015,3,Mean.VisibilityMiles,X5,9
81,2015,3,Min.VisibilityMiles,X5,2
82,2015,3,Max.Wind.SpeedMPH,X5,20
83,2015,3,Mean.Wind.SpeedMPH,X5,12
84,2015,3,Max.Gust.SpeedMPH,X5,28
85,2015,3,PrecipitationIn,X5,T
86,2015,3,CloudCover,X5,8
87,2015,3,Events,X5,Snow
88,2015,3,WindDirDegrees,X5,316
89,2015,4,Max.TemperatureF,X5,49
90,2015,4,Mean.TemperatureF,X5,41
91,2015,4,Min.TemperatureF,X5,32
92,2015,4,Max.Dew.PointF,X5,30
93,2015,4,MeanDew.PointF,X5,21
94,2015,4,Min.DewpointF,X5,10
95,2015,4,Max.Humidity,X5,76
96,2015,4,Mean.Humidity,X5,49
97,2015,4,Min.Humidity,X5,21
98,2015,4,Max.Sea.Level.PressureIn,X5,30.26
99,2015,4,Mean.Sea.Level.PressureIn,X5,30.13
100,2015,4,Min.Sea.Level.PressureIn,X5,30.09
101,2015,4,Max.VisibilityMiles,X5,10
102,2015,4,Mean.VisibilityMiles,X5,10
103,2015,4,Min.VisibilityMiles,X5,10
104,2015,4,Max.Wind.SpeedMPH,X5,28
105,2015,4,Mean.Wind.SpeedMPH,X5,15
106,2015,4,Max.Gust.SpeedMPH,X5,36
107,2015,4,PrecipitationIn,X5,0
108,2015,4,CloudCover,X5,4
109,2015,4,Events,X5,
110,2015,4,WindDirDegrees,X5,243
111,2015,5,Max.TemperatureF,X5,70
112,2015,5,Mean.TemperatureF,X5,62
